"","X","lon","lat","job"
"483",134,-118.1964925,33.8136524,"Pipefitter"
"484",135,-117.2189293,33.8857707,"Pipefitter"
"485",136,-118.167958,33.774063,"Pipefitter"
"486",137,-118.2947776,33.7391877,"Pipefitter"
"487",138,-118.3008996,33.8981961,"Pipefitter"
"488",139,-118.224597,33.830347,"Pipefitter"
"489",140,-117.5725628,34.426288,"Pipefitter"
"490",141,-118.2956511,33.734422,"Pipefitter"
"491",142,-117.6916911,33.4680223,"Pipefitter"
"492",143,-117.926953,33.783761,"Pipefitter"
"493",144,-118.2502712,33.9227233,"Pipefitter"
"494",145,-118.187876,33.852233,"Pipefitter"
"495",146,-118.1547391,33.9446347,"Pipefitter"
"496",147,-118.986215,35.404454,"Pipefitter"
"497",148,-118.2965084,33.7906551,"Pipefitter"
"498",149,-119.03088,35.319811,"Pipefitter"
"499",150,-118.2320245,34.135343,"Pipefitter"
"500",151,-117.9143727,34.0250232,"Pipefitter"
"501",152,-118.1914893,33.7967657,"Pipefitter"
"502",153,-118.16641,33.870529,"Pipefitter"
"503",154,-118.2820332,33.8288416,"Pipefitter"
"504",155,-118.2114943,33.7914704,"Pipefitter"
"505",1,-118.163201,33.909762,"Rigger"
"506",2,-117.336924,34.534861,"Rigger"
"507",3,-118.292218,33.7236059,"Rigger"
"508",4,-118.118267,33.857401,"Rigger"
"509",5,-118.3057392,33.8318122,"Rigger"
"510",6,-118.120429,33.983342,"Rigger"
"511",7,-117.970314,33.7910248,"Rigger"
"512",8,-118.165279,33.8458823,"Rigger"
"513",9,-118.194497,33.806486,"Rigger"
"514",10,-118.3187046,33.7392019,"Rigger"
"515",11,-118.159255,33.79629,"Rigger"
"516",12,-118.1845983,33.7780822,"Rigger"
"517",13,-118.09187,33.985933,"Rigger"
"518",14,-118.200722,33.887679,"Rigger"
"519",15,-118.2239958,34.0459198,"Rigger"
"520",16,-118.1144728,33.903409,"Rigger"
"521",17,-117.9894472,33.8646513,"Rigger"
"522",18,-118.3004186,33.7924742,"Rigger"
"523",19,-118.175745,33.7726929,"Rigger"
"524",20,-122.161838,37.763954,"Rigger"
"525",21,-118.1647898,33.8049793,"Rigger"
"526",22,-118.25642,33.9698109,"Rigger"
"527",23,-118.3188615,33.9326201,"Rigger"
"528",24,-118.118799,33.9078469,"Rigger"
"529",25,-118.1383262,33.9611469,"Rigger"
"530",26,-118.21909,33.837917,"Rigger"
"531",27,-118.29081,33.742647,"Rigger"
"532",28,-118.267836,33.914851,"Rigger"
"533",29,-118.2934228,33.8445925,"Rigger"
"534",30,-118.175745,33.7726929,"Rigger"
"535",31,-117.9509908,33.9325703,"Rigger"
"536",32,-118.158621,33.791123,"Rigger"
"537",33,-118.0084411,33.9195343,"Rigger"
"538",34,-118.0429847,33.7293739,"Rigger"
"539",35,-117.3765863,34.1301026,"Rigger"
"540",36,-118.081012,33.929611,"Rigger"
"541",37,-118.307013,33.7416991,"Rigger"
"542",38,-118.0809372,33.9013155,"Rigger"
"543",39,-118.270099,33.773003,"Rigger"
"544",40,-118.2134346,33.7981069,"Rigger"
"545",41,-118.306581,33.736739,"Rigger"
"546",42,-118.1856055,33.8213898,"Rigger"
"547",43,-118.2673065,33.8139181,"Rigger"
"548",44,-117.443864,33.9902019,"Rigger"
"549",45,-109.7320642,32.826042,"Rigger"
"550",46,-117.324421,34.536746,"Rigger"
"551",47,-118.127439,33.8504756,"Rigger"
"552",48,-117.9899796,34.152423,"Rigger"
"553",49,-117.859553,33.905113,"Rigger"
"554",50,-118.2657124,33.8071418,"Rigger"
"555",51,-118.137728,33.865135,"Rigger"
"556",52,-111.7632776,33.4521565,"Rigger"
"557",53,-118.098765,33.915534,"Rigger"
"558",54,-118.3030671,33.7866347,"Rigger"
"559",55,-118.3195719,33.8164932,"Rigger"
"560",56,-101.844936,35.168802,"Rigger"
"561",57,-118.270447,33.774935,"Rigger"
"562",58,-118.0430631,33.7143742,"Rigger"
"563",59,-117.7097631,34.0776602,"Rigger"
"564",60,-118.296281,33.79402,"Rigger"
"565",61,-118.4007,33.8656409,"Rigger"
"566",62,-118.1236372,34.3275614,"Rigger"
"567",63,-117.003321,33.720869,"Rigger"
"568",64,-118.1961354,33.8125895,"Rigger"
"569",65,-117.6752079,34.1157693,"Rigger"
"570",66,-98.1909861,26.3215158,"Rigger"
"571",67,-117.8728641,34.0855259,"Rigger"
"572",68,-118.117768,33.848407,"Rigger"
"573",69,-118.113882,33.852061,"Rigger"
"574",70,-118.282818,33.8291759,"Rigger"
"575",71,-118.188349,33.925044,"Rigger"
"576",72,-118.17191,33.902306,"Rigger"
"577",73,-118.372823,33.91762,"Rigger"
"578",74,-118.253668,33.855451,"Rigger"
"579",75,-118.305705,33.828291,"Rigger"
"580",77,-118.1987131,34.1257423,"Rigger"
"581",78,-118.040899,33.817186,"Rigger"
"582",79,-118.266576,33.795003,"Rigger"
"583",80,-118.1176572,33.8772072,"Rigger"
"584",81,-107.871201,38.468334,"Rigger"
"585",82,-118.1880633,33.9039673,"Rigger"
"586",83,-118.2475808,33.8302442,"Rigger"
"587",84,-118.2493075,33.8916932,"Rigger"
"588",85,-118.177726,33.7888779,"Rigger"
"589",86,-118.048894,33.851419,"Rigger"
"590",87,-118.1115696,34.0199198,"Rigger"
"591",88,-118.2579168,33.7820605,"Rigger"
"592",89,-118.95086,35.407739,"Rigger"
"593",90,-118.113046,33.879781,"Rigger"
"594",91,-117.938486,33.84266,"Rigger"
"595",92,-118.2869974,33.7127086,"Rigger"
"596",93,-118.2968567,33.7346893,"Rigger"
"597",94,-118.211369,33.908284,"Rigger"
"598",95,-117.300549,33.708474,"Rigger"
"599",97,-118.093045,33.937993,"Rigger"
"600",98,-118.301765,33.762557,"Rigger"
"601",99,-118.1010897,34.0078171,"Rigger"
"602",100,-117.9940271,33.7860295,"Rigger"
"603",101,-117.0328537,34.0317911,"Rigger"
"604",102,-101.4028825,35.6797381,"Rigger"
"605",103,-117.501502,33.783811,"Rigger"
"606",104,-117.713674,34.050073,"Rigger"
"607",105,-118.157097,33.786485,"Rigger"
"608",106,-118.0894981,33.9261373,"Rigger"
"609",107,-118.346691,33.8248967,"Rigger"
"610",108,-118.2284803,33.9358873,"Rigger"
"611",109,-117.907835,33.7949569,"Rigger"
"612",110,-118.07886,34.004537,"Rigger"
"613",111,-118.178851,33.882126,"Rigger"
"614",112,-118.2907372,33.7468362,"Rigger"
"615",113,-118.2863073,33.7909729,"Rigger"
"616",114,-118.0425033,33.7228532,"Rigger"
"617",115,-118.252431,33.7854143,"Rigger"
"618",116,-117.9952106,33.6941343,"Rigger"
"619",117,-118.2692077,33.7913408,"Rigger"
"620",118,-118.186963,33.7922036,"Rigger"
"621",119,-117.889701,33.740604,"Rigger"
"622",120,-118.0401411,33.9644821,"Rigger"
"623",121,-117.789172,33.862929,"Rigger"
"624",122,-106.3594941,31.7502639,"Rigger"
"625",123,-118.262286,33.7956,"Rigger"
"626",124,-118.095491,33.79056,"Rigger"
"627",125,-118.0388386,33.9835878,"Rigger"
"628",126,-117.198035,33.835863,"Rigger"
"629",127,-91.5402903,29.844909,"Rigger"
"630",128,-118.1763533,33.7712832,"Rigger"
"631",129,-118.2706382,33.9072276,"Rigger"
"632",130,-149.606707,61.526925,"Rigger"
"633",131,-118.2609865,33.7762458,"Rigger"
"634",132,-117.876945,33.921062,"Rigger"
"635",133,-117.8880198,33.7952925,"Rigger"
"636",134,-118.125896,33.897312,"Rigger"
"637",135,-118.026348,33.9304837,"Rigger"
"638",136,-117.600381,34.102418,"Rigger"
"639",137,-118.270962,33.837296,"Rigger"
"640",138,-118.2704743,33.9072463,"Rigger"
"641",139,-118.2846529,33.8239979,"Rigger"
"642",140,-118.1962285,33.7774513,"Rigger"
"643",141,-118.298254,33.802307,"Rigger"
"644",142,-118.009885,33.845842,"Rigger"
"645",143,-76.1135235,36.8346738,"Rigger"
"646",144,-118.297493,33.728558,"Rigger"
"647",145,-77.3721147,37.2039385,"Rigger"
"648",146,-97.257695,33.3225045,"Rigger"
"649",147,-118.081083,33.9350513,"Rigger"
"650",148,-118.1591456,33.851433,"Rigger"
"651",149,-118.1363375,33.9064416,"Rigger"
"652",150,-118.151611,33.783841,"Rigger"
"653",151,-118.2340353,33.8892862,"Rigger"
"654",152,-118.3120295,34.0450067,"Rigger"
"655",153,-118.2753809,33.9397372,"Rigger"
"656",154,-118.130108,33.852632,"Rigger"
"657",155,-118.2947776,33.7391877,"Rigger"
"658",156,-118.124679,33.8265023,"Rigger"
"659",157,-118.31652,33.797114,"Rigger"
"660",158,-118.213014,33.791026,"Rigger"
"661",159,-117.937289,33.864227,"Rigger"
"662",160,-118.269447,33.820012,"Rigger"
"663",161,-118.0879108,33.8408394,"Rigger"
"664",162,-118.2693447,33.9728143,"Rigger"
"665",163,-118.005976,33.8289668,"Rigger"
"666",164,-118.300915,33.721839,"Rigger"
"667",165,-117.9795704,34.0720689,"Rigger"
"668",166,-117.191378,33.719726,"Rigger"
"669",167,-117.367647,35.793106,"Rigger"
"670",168,-118.28491,33.745349,"Rigger"
"671",169,-118.2699352,33.7742335,"Rigger"
"672",170,-118.266368,33.904286,"Rigger"
"673",171,-118.266368,33.904286,"Rigger"
"674",172,-118.130128,33.856756,"Rigger"
"675",173,-118.043259,33.942488,"Rigger"
"676",174,-118.15493,33.883274,"Rigger"
"677",175,-118.119413,33.8527253,"Rigger"
"678",176,-82.6861009,27.797145,"Rigger"
"679",177,-117.419123,34.082387,"Rigger"
"680",178,-118.254104,33.887002,"Rigger"
"681",179,-118.1302889,33.8866825,"Rigger"
"682",180,-118.2736241,33.8246091,"Rigger"
"683",181,-118.286847,33.7258,"Rigger"
"684",182,-118.2001966,33.869173,"Rigger"
"685",183,-118.155426,33.973206,"Rigger"
"686",184,-118.291621,33.818109,"Rigger"
"687",185,-118.289408,33.882306,"Rigger"
"688",186,-118.329687,33.871485,"Rigger"
"689",187,-118.257949,33.80816,"Rigger"
